"","Ref_ID","Turbine_ID","X.coordinate","Y.coordinate","Site.Name","No..of.Turbines","Turbine.Capacity..MW.","Capacity","Status.Summary","Record.Last.Updated..dd.mm.yyyy.","County","Region","Country","Planning.Application.Submitted","Under.Construction","Operational","Size","year","yearCategory","Planning_Status_Summary","NearestTurbineBuilt","NearestTurbinePlanned","NearestTurbineRejected","lon","lat","Airports","AONB","ARoads","BRoads","HCoast","HVpowerline","MilitarySites","MinRoads","Motorways","NationalParks","NNR","Powerlines","PrimaryRoads","Railway","RAMSAR","SACS","SPA","SSSI","UrbanLarge","UrbanRegions","UrbanSmall","Slope","UKElevation","WindSpeed45","CensusMerged","AgeTotal","AgeMean","AgeMedian","QualTotal","QualLevel4","QualPercL4","SocGrdTot","SocGrdAB","TenureTotal","TenureOwned","PercOwn","Year","Authority","Code","Type","Council_si","Con","Lab","LD","Other","SNP_PC","Control","Majority","Con_share","Lab_share","LD_share","Oth_share","SNP_PC_sha","Planning_Status_Code","Airports_Trans","AONB_Trans","ARoads_Trans","BRoads_Trans","HCoast_Trans","HVpowerline_Trans","MilitarySites_Trans","MinRoads_Trans","Motorways_Trans","NationalParks_Trans","NNR_Trans","Powerlines_Trans","PrimaryRoads_Trans","Railway_Trans","RAMSAR_Trans","SACS_Trans","SPA_Trans","SSSI_Trans","UrbanLarge_Trans","UrbanRegions_Trans","UrbanSmall_Trans"
"1534","4619","L_1155",196465,721170,"Carraig Gheal",20,2.3,46,"Approved","06/10/2014","Strathclyde","Scotland","Scotland","15/11/2004","01/03/2011","31/08/2013","Large",2004,"Before 2010",1,19.9,10.9,10.9,-5.29453737692451,56.339010420008,14.757,18.084,13.008,5.474,211.208,5.168,37.602,2.915,65.334,24.68,7.684,5.168,9.421,10.512,50.205,5.321,11.141,5.321,12.098,2.879,2.879,2.33889770507812,442,9,"S01000808",749,45.1,49,638,235,37,477,21.8,322,224,70,2004,"Argyll & Bute",8004,12,36,3,0,8,22,3,"Ind",19,8.33333333333333,0,22.2222222222222,61.1111111111111,8.33333333333333,1,14.757,18.084,13.008,5.474,30,5.168,30,2.915,30,24.68,7.684,5.168,9.421,10.512,30,5.321,11.141,5.321,12.098,2.879,2.879
"1535","4620","L_1684",340680,620050,"Langhope Rig",10,1.6,16,"Approved","24/08/2015","Borders","Scotland","Scotland","30/06/2006","30/10/2013","26/03/2015","Large",2006,"Before 2010",1,39.3,39.3,52,-2.93988834690033,55.4706647506294,30.859,17.113,8.473,4.019,67.908,5.602,35.503,2.364,36.53,32.017,12.774,5.602,7.01,18.713,34.451,0.362,23.418,0.702,9.763,4.13,4.13,1.45095062255859,322,8,"S01005383",570,45.7,50,494,169,34,373,18.2,250,132,53,2006,"Scottish Borders",8005,12,34,11,0,8,13,2,"NOC",18,32.3529411764706,0,23.5294117647059,38.2352941176471,5.88235294117647,1,30,17.113,8.473,4.019,30,5.602,30,2.364,30,30,12.774,5.602,7.01,18.713,30,0.362,23.418,0.702,9.763,4.13,4.13
"1536","4623","L_1322",348000,831000,"Clashindarroch 2 (Revised)",18,2.05,37,"Approved","29/06/2015","Grampian","Scotland","Scotland","01/06/2009","01/06/2013","26/06/2015","Large",2009,"Before 2010",1,0,0,1.5,-2.86614774470573,57.3664819395072,42.99,36.245,2.83,4.112,180.457,9.107,36.946,0.1,114.19,14.436,29.12,9.108,9.151,4.536,30.025,4.417,10.264,3.368,9.151,0.633,0.633,18.6621589660645,272,8,"S01000441",900,42.1,45,735,185,25,572,18.9,394,253,64,2009,"Aberdeenshire",8002,12,68,13,0,25,8,22,"NOC",35,19.1176470588235,0,36.7647058823529,11.7647058823529,32.3529411764706,1,30,30,2.83,4.112,30,9.107,30,0.1,30,14.436,29.12,9.108,9.151,4.536,30,4.417,10.264,3.368,9.151,0.633,0.633
"1537","4624","L_1444",240435,115705,"Galsworthy Wind Park",4,2.3,9.2,"Approved","01/12/2014","Devon","South West","England","04/04/2008","01/05/2011","28/11/2014","Large",2008,"Before 2010",1,2.1,2.1,36.6,-4.27145152470589,50.9186851028278,19.347,7.692,2.115,2.66,7.692,1.049,16.889,0.125,59.44,27.236,12.125,1.056,7.622,11.589,59.683,0.637,49.784,0.637,8.611,1.552,1.552,3.89761900901794,159,7,"E01020309",1679,45.2,49,1424,357,25,441,17.7,663,543,82,2008,"Torridge",1109,1,36,13,0,8,15,NA,"NOC",19,36.1111111111111,0,22.2222222222222,41.6666666666667,0,1,19.347,7.692,2.115,2.66,7.692,1.049,16.889,0.125,30,27.236,12.125,1.056,7.622,11.589,30,0.637,30,0.637,8.611,1.552,1.552
"1538","4625","L_1324",281550,957550,"Strathy North",33,2.05,67.7,"Approved","04/01/2016","Highland","Scotland","Scotland","12/01/2007","31/01/2014","01/12/2015","Large",2007,"Before 2010",1,6.7,6.1,6.1,-4.03358811883796,58.4900040106925,95.042,11.346,6.474,10.038,321.758,6.784,44.673,3.693,236.313,123.317,8.386,6.784,30.817,16.718,1.043,1.041,1.041,1.041,10.613,6.89,6.89,1.86008024215698,137,8,"S01003988",490,48.6,52,429,87,20,284,20.8,249,173,69,2007,"Highland",8018,12,80,0,7,21,35,17,"NOC",41,0,8.75,26.25,43.75,21.25,1,30,11.346,6.474,10.038,30,6.784,30,3.693,30,30,8.386,6.784,30,16.718,1.043,1.041,1.041,1.041,10.613,6.89,6.89
"1539","4626","L_0646",230100,659400,"Wings Law",24,2,48,"Refused/Abandoned","19/09/2014","Strathclyde","Scotland","Scotland","03/08/2007",NA,NA,"Large",2007,"Before 2010",0,0.9,0.9,28.8,-4.71189980468322,55.7979305146892,17.515,23.609,4.541,4.953,157.974,3.517,14.121,2.801,17.14,23.159,30.675,3.52,6.604,5.536,15.27,9.642,0.686,0.686,4.035,3.786,3.786,2.60064077377319,370,9,"S01004509",1030,40.2,42,824,291,35,661,30.4,409,327,80,2007,"North Ayrshire",8022,12,30,3,12,2,5,8,"NOC",16,10,40,6.66666666666667,16.6666666666667,26.6666666666667,0,17.515,23.609,4.541,4.953,30,3.517,14.121,2.801,17.14,23.159,30,3.52,6.604,5.536,15.27,9.642,0.686,0.686,4.035,3.786,3.786
"1540","4627","L_1447",370540,786500,"Mid Hill - Phase II",8,2.3,18.4,"Approved","22/02/2016","Grampian","Scotland","Scotland","12/02/2003","25/08/2014","02/12/2014","Large",2003,"Before 2010",1,9.3,9.3,12,-2.48616387555011,56.968774777071,30.399,36.94,7.39,5.41,131.782,5.739,32.726,4.763,86.067,20.746,20.663,6.239,9.191,8.887,21.897,4.073,17.774,12.359,8.774,5.235,5.235,7.44174337387085,375,10,"S01000283",1090,38.3,41,841,310,37,706,28.8,430,305,71,2003,"Aberdeenshire",8002,12,68,11,0,28,11,18,"NOC",35,16.1764705882353,0,41.1764705882353,16.1764705882353,26.4705882352941,1,30,30,7.39,5.41,30,5.739,30,4.763,30,20.746,20.663,6.239,9.191,8.887,21.897,4.073,17.774,12.359,8.774,5.235,5.235
"1541","4628","L_1054",271915,639557,"Kype Muir Wind Farm Extension",15,3.4,51,"Approved","16/02/2017","Strathclyde","Scotland","Scotland","10/10/2014",NA,NA,"Large",2014,"2010 Onwards",1,2,0,0,-4.03610499568997,55.6326516191572,35.504,37.77,5.104,2.895,126.259,4.096,19.996,2.097,7.724,50.909,11.679,4.096,5.069,12.064,37.633,8.679,3.544,3.544,4.443,3.287,3.287,5.21987533569336,340,8,"S01005689",509,41.2,43,405,148,37,315,28.3,197,164,83,2014,"South Lanarkshire",8027,12,67,3,35,1,2,26,"Lab",34,4.47761194029851,52.2388059701493,1.49253731343284,2.98507462686567,38.8059701492537,1,30,30,5.104,2.895,30,4.096,19.996,2.097,7.724,30,11.679,4.096,5.069,12.064,30,8.679,3.544,3.544,4.443,3.287,3.287
"1542","4629","L_1680",114171,904933,"Monan Hill Wind Turbines",3,0.5,1.5,"Approved","17/03/2015","Highland","Scotland","Scotland","24/05/2006","01/07/2014","19/03/2015","Large",2006,"Before 2010",1,5,5,10.2,-6.83179802084041,57.9416751352985,96.546,0,0.444,1.099,376.45,0.379,51.254,2.263,262.818,176.477,64.711,0.422,47.783,96.775,8.037,0.897,0.896,0.897,10.445,0.921,0.921,7.40638113021851,220,8,"S01002349",980,48.4,51,844,195,23,553,15.6,476,328,69,2006,"Comhairle Nan Eilean Siar",8032,12,31,0,4,0,24,3,"Ind",16,0,12.9032258064516,0,77.4193548387097,9.67741935483871,1,30,0,0.444,1.099,30,0.379,30,2.263,30,30,30,0.422,30,30,8.037,0.897,0.896,0.897,10.445,0.921,0.921
"1543","4633","L_1057",325400,587500,"Crossdykes, D&G",15,3,48,"Approved","24/04/2017","Dumfries and Galloway","Scotland","Scotland","08/05/2015",NA,NA,"Large",2015,"2010 Onwards",1,4.9,0,0,-3.17287003819257,55.1761484133776,32.266,22.848,13.161,4.629,77.989,7.638,20.689,0.793,13.235,42.212,25.254,7.638,11.378,12.52,16.93,14.82,12.292,8.621,11.911,4.529,4.529,5.79651927947998,267,8,"S01001067",781,45.7,50,663,158,24,494,16.6,341,211,62,2015,"Dumfries & Galloway",8008,12,47,14,15,1,7,10,"NOC",24,29.7872340425532,31.9148936170213,2.12765957446809,14.8936170212766,21.2765957446809,1,30,22.848,13.161,4.629,30,7.638,20.689,0.793,13.235,30,25.254,7.638,11.378,12.52,16.93,14.82,12.292,8.621,11.911,4.529,4.529
"1544","4635","L_0047",349269,717002,"Kenly Wind Farm (University of St Andrew's)",6,2.3,13.8,"Refused/Abandoned","18/01/2017","Fife","Scotland","Scotland","20/06/2011",NA,NA,"Large",2011,"2010 Onwards",0,0.6,0.6,3.3,-2.82227402936239,56.3426404955512,3.524,48.473,1.475,0.802,76.842,13.598,3.524,0.729,34.062,53.944,9.277,13.598,0.461,5.568,1.014,1.017,1.016,1.016,0.591,0.591,2.595,3.24362945556641,11,7,"S01002993",703,43.7,46,590,294,50,427,41,311,218,70,2011,"Fife",8016,12,78,5,24,21,5,23,"NOC",40,6.41025641025641,30.7692307692308,26.9230769230769,6.41025641025641,29.4871794871795,0,3.524,30,1.475,0.802,30,13.598,3.524,0.729,30,30,9.277,13.598,0.461,5.568,1.014,1.017,1.016,1.016,0.591,0.591,2.595
"1545","4636","L_1016",315749,950081,"Halsary Wind Farm",15,2.3,34,"Approved","19/07/2017","Highland","Scotland","Scotland","09/11/2009",NA,NA,"Large",2009,"Before 2010",1,9.7,4.1,4.1,-3.44444721222151,58.4308997458591,79.557,45.356,18.016,2.413,303.818,1.242,79.557,2.519,227.429,113.832,9.549,1.242,1.147,8.339,1.748,1.117,1.749,1.749,8.581,2.627,2.627,0.582254111766815,93,8,"S01003975",829,42.1,45,680,188,28,526,23.2,341,279,82,2009,"Highland",8018,12,80,0,7,22,34,17,"NOC",41,0,8.75,27.5,42.5,21.25,1,30,30,18.016,2.413,30,1.242,30,2.519,30,30,9.549,1.242,1.147,8.339,1.748,1.117,1.749,1.749,8.581,2.627,2.627
"1546","4637","L_1455",528300,309000,"French Farm (resubmission)",2,2.5,4,"Approved","16/12/2016","Cambridgeshire","Eastern","England","06/11/2008","26/05/2016","24/11/2016","Large",2008,"Before 2010",1,16,16,29.8,-0.104338845136434,52.663542997891,17.202,35.072,9.129,2.64,54.041,2.159,15.088,0.597,20.507,94.296,17.115,2.159,2.956,9.312,8.975,10.043,8.975,7.436,3.725,1.285,1.285,0.290249705314636,0,6,"E01015618",1084,42.1,44,879,163,19,315,13,451,307,68,2008,"Peterborough",525,11,57,43,2,3,9,NA,"Con",29,75.4385964912281,3.50877192982456,5.26315789473684,15.7894736842105,0,1,17.202,30,9.129,2.64,30,2.159,15.088,0.597,20.507,30,17.115,2.159,2.956,9.312,8.975,10.043,8.975,7.436,3.725,1.285,1.285
"1547","4638","L_1577",223765,566671,"Glenchamber Wind Farm",11,2.5,27.5,"Approved","04/04/2017","Dumfries and Galloway","Scotland","Scotland","28/10/2010","06/02/2015","01/06/2016","Large",2010,"Before 2010",1,11.2,11.2,71.6,-4.75433369378748,54.9634204879207,17.43,31.462,9.738,8.543,87.32,7.006,23.952,1.52,78.87,94.976,24.866,7.006,7.449,6.889,11.381,1.042,7.768,2.866,16.556,3.092,3.092,1.76512217521667,173,8,"S01000980",677,46.4,50,586,98,17,426,11.7,325,208,64,2010,"Dumfries & Galloway",8008,12,47,18,14,3,2,10,"NOC",24,38.2978723404255,29.7872340425532,6.38297872340426,4.25531914893617,21.2765957446809,1,17.43,30,9.738,8.543,30,7.006,23.952,1.52,30,30,24.866,7.006,7.449,6.889,11.381,1.042,7.768,2.866,16.556,3.092,3.092
"1548","4639","L_0541",457363,243641,"Spring Farm Ridge",5,3,15,"Refused/Abandoned","01/08/2016","Northamptonshire","East Midlands","England","19/10/2010",NA,NA,"Large",2010,"Before 2010",0,3.7,3.7,3.7,-1.16420595509712,52.0881548366423,6.116,15.85,7.233,0.985,149.315,0.27,10.224,0.952,10.271,102.039,12.979,0.27,5.066,10.323,26.336,34.225,26.336,1.402,5.098,0.97,0.97,2.32781505584717,143,7,"E01027296",1998,42.7,45,1633,546,33,604,30.5,845,612,72,2010,"South Northamptonshire",2706,1,42,35,1,0,6,NA,"Con",22,83.3333333333333,2.38095238095238,0,14.2857142857143,0,0,6.116,15.85,7.233,0.985,30,0.27,10.224,0.952,10.271,30,12.979,0.27,5.066,10.323,26.336,30,26.336,1.402,5.098,0.97,0.97
"1549","4640","L_1752",244194,817221,"Bhlaraidh (previously Balmacaan)",32,3.43,NA,"Approved","01/08/2017","Highland","Scotland","Scotland","29/06/2012","01/03/2016",NA,"Large",2012,"2010 Onwards",1,14.4,14.4,23.1,-4.58190549524312,57.2191470153387,41.633,19.006,12.609,4.646,221.661,4.715,35.27,0.294,114.219,20.549,15.707,4.715,0.13,29.44,18.722,1.305,3.254,1.3,9.637,1.81,1.81,17.3346004486084,31,6,"S01003753",1105,45.8,49,948,266,28,684,14.8,503,353,70,2012,"Highland",8018,12,80,0,8,15,35,22,"NOC",41,0,10,18.75,43.75,27.5,1,30,19.006,12.609,4.646,30,4.715,30,0.294,30,20.549,15.707,4.715,0.13,29.44,18.722,1.305,3.254,1.3,9.637,1.81,1.81
"1550","4641","L_0421",443920,536016,"Sheraton Wind Farm (Durham)",5,2,10,"Refused/Abandoned","30/04/2015","Durham","North East","England","23/01/2012",NA,NA,"Large",2012,"2010 Onwards",0,14.5,14,14,-1.31973416132998,54.7172371246266,5.845,33.741,3.649,1.727,4.02,1.172,17.324,0.278,11.6,25.308,2.704,1.204,0.367,4.071,4.28,2.704,4.286,1.366,3.294,0.833,0.833,1.30099046230316,99,7,"E01020772",2001,42.5,44,1660,510,31,622,28,854,671,79,2012,"Durham",1321,11,126,10,67,27,22,NA,"Lab",64,7.93650793650794,53.1746031746032,21.4285714285714,17.4603174603175,0,0,5.845,30,3.649,1.727,4.02,1.172,17.324,0.278,11.6,25.308,2.704,1.204,0.367,4.071,4.28,2.704,4.286,1.366,3.294,0.833,0.833
"1551","4642","L_1754",432599,520053,"Moor House Wind Farm (resubmission)",6,2.05,12.3,"Approved","16/02/2017","Durham","North East","England","14/03/2011","16/01/2017",NA,"Large",2011,"2010 Onwards",1,15.9,0,0,-1.49723782638523,54.5746465538543,7.803,26.681,5.701,4.401,22.58,1.311,6.933,1.3,3.997,22.851,12.524,1.319,3.424,2.97,16.253,12.525,16.252,0.588,2.493,1.955,1.955,2.46510648727417,79,7,"E01012366",2008,44.7,48,1718,583,34,593,27.7,860,669,78,2011,"Darlington",1322,11,53,14,34,5,0,NA,"Lab",27,26.4150943396226,64.1509433962264,9.43396226415094,0,0,1,7.803,26.681,5.701,4.401,22.58,1.311,6.933,1.3,3.997,22.851,12.524,1.319,3.424,2.97,16.253,12.525,16.252,0.588,2.493,1.955,1.955
"1552","4643","L_1768",271915,639557,"Kype Muir Wind Farm",41,3.4,88.4,"Approved","16/02/2017","Strathclyde","Scotland","Scotland","09/08/2011","16/01/2017",NA,"Large",2011,"2010 Onwards",1,2.7,1.3,1.3,-4.03610499568997,55.6326516191572,35.504,37.77,5.104,2.895,126.259,4.096,19.996,2.097,7.724,50.909,11.679,4.096,5.069,12.064,37.633,8.679,3.544,3.544,4.443,3.287,3.287,5.21987533569336,340,8,"S01005689",509,41.2,43,405,148,37,315,28.3,197,164,83,2011,"South Lanarkshire",8027,12,67,8,30,2,3,24,"NOC",34,11.9402985074627,44.7761194029851,2.98507462686567,4.47761194029851,35.8208955223881,1,30,30,5.104,2.895,30,4.096,19.996,2.097,7.724,30,11.679,4.096,5.069,12.064,30,8.679,3.544,3.544,4.443,3.287,3.287
"1553","4644","L_1746",288368,195006,"Llynfi Afan Renewable Energy Park",3,2,6,"Approved","18/05/2017","Neath Port Talbot","Wales","Wales","15/11/2010","27/05/2016",NA,"Large",2010,"Before 2010",1,0.4,0.4,10.3,-3.61467844494353,51.6427389809831,31.084,25.996,1.421,4.519,45.58,6.02,15.094,1.301,12.084,12.569,14.624,6.02,9.519,3.865,16.361,9.687,30.552,3.685,1.935,1.193,1.193,8.43178939819336,472,7,"W01000930",1362,40.4,41,1121,114,10,427,5.9,617,395,64,2010,"Neath Port Talbot",7014,13,64,0,37,4,12,11,"Lab",33,0,57.8125,6.25,18.75,17.1875,1,30,25.996,1.421,4.519,30,6.02,15.094,1.301,12.084,12.569,14.624,6.02,9.519,3.865,16.361,9.687,30,3.685,1.935,1.193,1.193
"1554","4645","L_1584",223370,595995,"Assel Valley Wind Farm",11,2.3,25,"Approved","04/04/2017","Strathclyde","Scotland","Scotland","01/06/2011","15/05/2015","28/10/2016","Large",2011,"2010 Onwards",1,4.7,4.7,21.5,-4.77870542273001,55.2264784347787,31.258,44.901,4.429,1.762,107.592,5.301,34.386,0.469,51.564,84.563,25.834,5.301,4.738,4.137,25.078,5.696,17.289,1.493,4.147,1.284,1.284,4.0980339050293,206,8,"S01005524",815,46.7,48,678,152,22,452,12.2,313,232,74,2011,"South Ayrshire",8026,12,30,12,9,0,1,8,"NOC",16,40,30,0,3.33333333333333,26.6666666666667,1,30,30,4.429,1.762,30,5.301,30,0.469,30,30,25.834,5.301,4.738,4.137,25.078,5.696,17.289,1.493,4.147,1.284,1.284
"1555","4646","L_1747",316615,948900,"Bad a Cheo Wind Farm",13,2.5,32.5,"Approved","21/04/2017","Highland","Scotland","Scotland","25/07/2012","15/03/2017",NA,"Large",2012,"2010 Onwards",1,12.8,12.8,37.9,-3.42919307005552,58.42046248602,78.335,46.44,17.661,3.794,302.447,0.975,78.335,3.604,226.278,112.734,10.641,0.975,0.763,9.582,1.465,1.409,1.466,1.466,9.987,3.67,3.67,0.649392008781433,88,7,"S01003975",829,42.1,45,680,188,28,526,23.2,341,279,82,2012,"Highland",8018,12,80,0,8,15,35,22,"NOC",41,0,10,18.75,43.75,27.5,1,30,30,17.661,3.794,30,0.975,30,3.604,30,30,10.641,0.975,0.763,9.582,1.465,1.409,1.466,1.466,9.987,3.67,3.67
"1556","4647","L_1719",515938,462771,"Fraisthorpe Wind Farm",9,3.3,29.7,"Approved","25/10/2016","Humberside","Yorkshire and Humber","England","10/02/2012","15/04/2015","15/06/2016","Large",2012,"2010 Onwards",1,5.3,5.3,12.4,-0.230716710719259,54.0478759397241,16.248,39.327,4.276,4.575,7.266,2.671,16.454,0.529,42.483,27.676,28.176,2.671,0.812,2.459,34.177,6.442,9.622,5.623,2.938,0.916,0.916,0.918059587478638,12,7,"E01012992",1490,45.9,50,1269,265,21,439,16.2,656,383,58,2012,"East Riding Of Yorkshire",2021,11,67,53,6,3,5,NA,"Con",34,79.1044776119403,8.95522388059701,4.47761194029851,7.46268656716418,0,1,16.248,30,4.276,4.575,7.266,2.671,16.454,0.529,30,27.676,28.176,2.671,0.812,2.459,30,6.442,9.622,5.623,2.938,0.916,0.916
"1557","4648","L_1750",266303,207394,"Mynydd Y Gwair Wind Farm (resubmission)",16,3,32.8,"Approved","18/05/2017","West Glamorgan","Wales","Wales","11/09/2012","08/02/2017",NA,"Large",2012,"2010 Onwards",1,34.7,34.7,58.5,-3.93812869851925,51.7492412577424,17.633,16.164,4.182,6.642,56.904,2.398,14.83,0.39,7.844,6.932,10.339,2.419,5.731,4.466,11.803,8.721,13.351,2.252,5.116,4.368,4.368,3.25120139122009,265,7,"W01000803",1850,42.7,45,1529,410,27,528,23.5,767,616,80,2012,"Swansea",7019,13,72,4,49,12,7,0,"Lab",37,5.55555555555556,68.0555555555556,16.6666666666667,9.72222222222222,0,1,17.633,16.164,4.182,6.642,30,2.398,14.83,0.39,7.844,6.932,10.339,2.419,5.731,4.466,11.803,8.721,13.351,2.252,5.116,4.368,4.368
"1558","4649","L_1671",580919,335229,"Jack's Lane Wind Farm",6,2.3,13.8,"Approved","30/11/2016","Norfolk","Eastern","England","17/08/2010","31/07/2014","01/04/2015","Large",2010,"Before 2010",1,19.9,3.2,3.2,0.687390649493799,52.8840835595249,5.053,5.256,8.396,1.215,8.317,7.047,5.053,0.201,78.286,48.179,8.648,11.159,6.765,12.634,8.648,7.514,8.648,3.267,3.287,1.021,1.021,0.649392008781433,61,7,"E01026656",1937,46.7,50,1643,384,23,511,17,837,536,64,2010,"King's Lynn & West Norfolk",2604,1,62,52,4,4,2,NA,"Con",32,83.8709677419355,6.45161290322581,6.45161290322581,3.2258064516129,0,1,5.053,5.256,8.396,1.215,8.317,7.047,5.053,0.201,30,30,8.648,11.159,6.765,12.634,8.648,7.514,8.648,3.267,3.287,1.021,1.021
"1559","4651","L_1670",189923,67094,"Denzell Downs Wind Farm - resubmission",5,2,10,"Approved","04/01/2016","Cornwall","South West","England","27/06/2013","01/03/2015","24/11/2015","Large",2013,"2010 Onwards",1,36.8,1.8,1.8,-4.96151514307413,50.4659489154884,2.975,4.161,3.604,1.701,9.265,7.619,3.832,0.515,105.115,57.297,7.615,7.619,2.768,7.059,106.295,6.149,46.205,2.061,7.383,1.889,1.889,3.31198024749756,169,8,"E01019060",1659,47.6,50,1434,406,28,404,23,629,467,74,2013,"Cornwall",827,11,123,31,8,36,48,NA,"NOC",62,25.2032520325203,6.50406504065041,29.2682926829268,39.0243902439024,0,1,2.975,4.161,3.604,1.701,9.265,7.619,3.832,0.515,30,30,7.615,7.619,2.768,7.059,30,6.149,30,2.061,7.383,1.889,1.889
"1560","4655","L_1591",389065,422650,"Reaps Moss Wind Farm (resubmitted)",3,3.4,10.2,"Approved","24/02/2016","Lancashire","North West","England","19/02/2007","01/10/2014","31/03/2015","Large",2007,"Before 2010",1,1.5,1.5,11.9,-2.16710479267042,53.7001688462297,23.558,16.394,1.123,5.265,124.812,0.723,25.404,0.89,10.18,18.105,38.287,0.725,3.631,3.806,40.653,4.485,4.485,2.612,0.845,0.845,1.946,2.21508526802063,415,8,"E01025381",1473,36.6,36,1115,182,16,490,12,618,368,60,2007,"Rossendale",2311,1,36,22,12,1,1,NA,"Con",19,61.1111111111111,33.3333333333333,2.77777777777778,2.77777777777778,0,1,23.558,16.394,1.123,5.265,30,0.723,25.404,0.89,10.18,18.105,30,0.725,3.631,3.806,30,4.485,4.485,2.612,0.845,0.845,1.946
"1561","4656","L_1764",287930,195255,"Llynfi Renewable Energy Park, Land at Mynydd Caerau",12,2,18,"Approved","18/05/2017","Neath Port Talbot","Wales","Wales","15/11/2010","27/05/2016",NA,"Large",2010,"Before 2010",1,4.6,2.6,2.6,-3.62108543809142,51.6448897023072,30.672,25.655,1.118,4.533,45.699,5.916,15.48,0.797,11.833,12.398,14.604,5.916,9.095,3.702,15.932,10.125,30.101,4.083,1.563,0.811,0.811,14.6867198944092,410,6,"W01000930",1362,40.4,41,1121,114,10,427,5.9,617,395,64,2010,"Neath Port Talbot",7014,13,64,0,37,4,12,11,"Lab",33,0,57.8125,6.25,18.75,17.1875,1,30,25.655,1.118,4.533,30,5.916,15.48,0.797,11.833,12.398,14.604,5.916,9.095,3.702,15.932,10.125,30,4.083,1.563,0.811,0.811
"1562","4657","L_1146",581259,332212,"Chiplow",5,2,8.2,"Approved","16/08/2016","Norfolk","Eastern","England","26/05/2010","31/03/2015","30/04/2016","Large",2010,"Before 2010",1,6.5,6.5,7.5,0.690759781236747,52.8568782308595,3.585,7.918,11.244,0.598,11.177,9.566,3.585,0.536,76.946,46.963,11.533,9.566,3.946,13.111,11.533,4.895,11.533,1.218,5.349,1.235,1.235,0,53,6,"E01026656",1937,46.7,50,1643,384,23,511,17,837,536,64,2010,"King's Lynn & West Norfolk",2604,1,62,52,4,4,2,NA,"Con",32,83.8709677419355,6.45161290322581,6.45161290322581,3.2258064516129,0,1,3.585,7.918,11.244,0.598,11.177,9.566,3.585,0.536,30,30,11.533,9.566,3.946,13.111,11.533,4.895,11.533,1.218,5.349,1.235,1.235
"1563","4658","L_1228",443851,435273,"Hook Moor",3,2.05,10.3,"Approved","26/02/2016","West Yorkshire","Yorkshire and Humber","England","26/02/2008","11/03/2015","15/01/2016","Large",2008,"Before 2010",1,4.6,4.6,11.8,-1.33552075970048,53.8119024882597,7.622,24.153,1.653,0.384,79.686,0.178,13.026,0.643,0.234,36.631,20.45,0.197,1.825,2.536,25.256,15.34,25.256,0.42,2.367,1.151,1.151,1.29861724376678,66,7,"E01011297",1585,39.8,41,1254,414,33,472,35.8,632,464,73,2008,"Leeds",5304,5,99,22,43,24,10,NA,"NOC",50,22.2222222222222,43.4343434343434,24.2424242424242,10.1010101010101,0,1,7.622,24.153,1.653,0.384,30,0.178,13.026,0.643,0.234,30,20.45,0.197,1.825,2.536,25.256,15.34,25.256,0.42,2.367,1.151,1.151
"1564","4659","L_1665",392515,419340,"Crook Hill (Revised Application - Rochdale MBC) 2 of 2",7,3.4,23.8,"Approved","04/01/2016","Greater Manchester","North West","England","10/07/2008","01/01/2015","01/12/2015","Large",2008,"Before 2010",1,26.1,4.3,4.3,-2.11476820205691,53.6704798174194,19.181,20.891,3.159,3.281,125.328,1.381,25.96,1.104,5.664,13.34,33.737,1.384,2.003,1.783,39.066,2.429,2.429,2.429,1.88,1.88,1.886,2.60064077377319,391,8,"E01005597",1600,38.8,39,1263,357,28,518,21.8,672,512,76,2008,"Rochdale",4805,5,60,8,19,33,0,NA,"LD",31,13.3333333333333,31.6666666666667,55,0,0,1,19.181,20.891,3.159,3.281,30,1.381,25.96,1.104,5.664,13.34,30,1.384,2.003,1.783,30,2.429,2.429,2.429,1.88,1.88,1.886
"1565","4660","L_1703",524667,421763,"Far Marsh Farm (Resubmission)",3,2.5,7.5,"Approved","27/03/2017","Humberside","Yorkshire and Humber","England","14/12/2012","15/10/2016","15/01/2017","Large",2012,"2010 Onwards",1,2.9,2.9,3,-0.114115046810781,53.6774690429812,10.471,16.755,3.348,6.157,15.326,8.306,20,0.319,22.337,67.645,18.287,8.306,8.5,7.219,2.884,2.884,2.884,2.884,6.971,2.977,2.977,0.290249705314636,2,7,"E01013081",1485,45.2,49,1288,302,23,454,21.1,651,476,73,2012,"East Riding Of Yorkshire",2021,11,67,53,6,3,5,NA,"Con",34,79.1044776119403,8.95522388059701,4.47761194029851,7.46268656716418,0,1,10.471,16.755,3.348,6.157,15.326,8.306,20,0.319,22.337,30,18.287,8.306,8.5,7.219,2.884,2.884,2.884,2.884,6.971,2.977,2.977
